Category: All categories

Month,Netflix: (Afghanistan),Netflix: (Albania),Netflix: (Algeria),Netflix: (American Samoa),Netflix: (Andorra),Netflix: (Angola),Netflix: (Anguilla),Netflix: (Antarctica),Netflix: (Antigua & Barbuda),Netflix: (Argentina),Netflix: (Armenia),Netflix: (Aruba),Netflix: (Australia),Netflix: (Austria),Netflix: (Azerbaijan),Netflix: (Bahamas),Netflix: (Bahrain),Netflix: (Bangladesh),Netflix: (Barbados),Netflix: (Belarus),Netflix: (Belgium),Netflix: (Belize),Netflix: (Benin),Netflix: (Bermuda),Netflix: (Bhutan),Netflix: (Bolivia),Netflix: (Bosnia & Herzegovina),Netflix: (Botswana),Netflix: (Bouvet Island),Netflix: (Brazil),Netflix: (British Indian Ocean Territory),Netflix: (Brunei),Netflix: (Bulgaria),Netflix: (Burkina Faso),Netflix: (Burundi),Netflix: (Cambodia),Netflix: (Cameroon),Netflix: (Canada),Netflix: (Cape Verde),Netflix: (Caribbean Netherlands),Netflix: (Cayman Islands),Netflix: (Central African Republic),Netflix: (Chile),Netflix: (Christmas Island),Netflix: (Cocos (Keeling) Islands),Netflix: (Colombia),Netflix: (Comoros),Netflix: (Congo - Brazzaville),Netflix: (Congo - Kinshasa),Netflix: (Cook Islands),Netflix: (Costa Rica),Netflix: (Croatia),Netflix: (Cuba),Netflix: (Curaçao),Netflix: (Cyprus),Netflix: (Czechia),Netflix: (Côte d’Ivoire),Netflix: (Denmark),Netflix: (Djibouti),Netflix: (Dominica),Netflix: (Dominican Republic),Netflix: (Ecuador),Netflix: (Egypt),Netflix: (El Salvador),Netflix: (Equatorial Guinea),Netflix: (Eritrea),Netflix: (Estonia),Netflix: (Eswatini),Netflix: (Ethiopia),Netflix: (Falkland Islands (Islas Malvinas)),Netflix: (Faroe Islands),Netflix: (Fiji),Netflix: (Finland),Netflix: (France),Netflix: (French Guiana),Netflix: (French Polynesia),Netflix: (Gabon),Netflix: (Gambia),Netflix: (Georgia),Netflix: (Germany),Netflix: (Ghana),Netflix: (Gibraltar),Netflix: (Greece),Netflix: (Greenland),Netflix: (Grenada),Netflix: (Guadeloupe),Netflix: (Guam),Netflix: (Guatemala),Netflix: (Guernsey),Netflix: (Guinea),Netflix: (Guinea-Bissau),Netflix: (Guyana),Netflix: (Haiti),Netflix: (Heard & McDonald Islands),Netflix: (Honduras),Netflix: (Hong Kong),Netflix: (Hungary),Netflix: (Iceland),Netflix: (India),Netflix: (Indonesia),Netflix: (Iran),Netflix: (Iraq),Netflix: (Ireland),Netflix: (Isle of Man),Netflix: (Israel),Netflix: (Italy),Netflix: (Jamaica),Netflix: (Japan),Netflix: (Jersey),Netflix: (Jordan),Netflix: (Kazakhstan),Netflix: (Kenya),Netflix: (Kiribati),Netflix: (Kuwait),Netflix: (Kyrgyzstan),Netflix: (Laos),Netflix: (Latvia),Netflix: (Lebanon),Netflix: (Lesotho),Netflix: (Liberia),Netflix: (Libya),Netflix: (Liechtenstein),Netflix: (Lithuania),Netflix: (Luxembourg),Netflix: (Macao),Netflix: (Madagascar),Netflix: (Malawi),Netflix: (Malaysia),Netflix: (Maldives),Netflix: (Mali),Netflix: (Malta),Netflix: (Marshall Islands),Netflix: (Martinique),Netflix: (Mauritania),Netflix: (Mauritius),Netflix: (Mexico),Netflix: (Micronesia),Netflix: (Moldova),Netflix: (Monaco),Netflix: (Mongolia),Netflix: (Montenegro),Netflix: (Montserrat),Netflix: (Morocco),Netflix: (Mozambique),Netflix: (Myanmar (Burma)),Netflix: (Namibia),Netflix: (Nauru),Netflix: (Nepal),Netflix: (Netherlands),Netflix: (New Caledonia),Netflix: (New Zealand),Netflix: (Nicaragua),Netflix: (Niger),Netflix: (Nigeria),Netflix: (Niue),Netflix: (Norfolk Island),Netflix: (North Macedonia),Netflix: (Northern Mariana Islands),Netflix: (Norway),Netflix: (Oman),Netflix: (Pakistan),Netflix: (Palau),Netflix: (Palestine),Netflix: (Panama),Netflix: (Papua New Guinea),Netflix: (Paraguay),Netflix: (Peru),Netflix: (Philippines),Netflix: (Pitcairn Islands),Netflix: (Poland),Netflix: (Portugal),Netflix: (Puerto Rico),Netflix: (Qatar),Netflix: (Romania),Netflix: (Rwanda),Netflix: (Réunion),Netflix: (San Marino),Netflix: (Saudi Arabia),Netflix: (Senegal),Netflix: (Serbia),Netflix: (Seychelles),Netflix: (Sierra Leone),Netflix: (Singapore),Netflix: (Sint Maarten),Netflix: (Slovakia),Netflix: (Slovenia),Netflix: (Solomon Islands),Netflix: (Somalia),Netflix: (South Georgia & South Sandwich Islands),Netflix: (South Korea),Netflix: (South Sudan),Netflix: (Spain),Netflix: (Sri Lanka),Netflix: (St. Barthélemy),Netflix: (St. Helena),Netflix: (St. Kitts & Nevis),Netflix: (St. Lucia),Netflix: (St. Martin),Netflix: (St. Pierre & Miquelon),Netflix: (Sudan),Netflix: (Suriname),Netflix: (Svalbard & Jan Mayen),Netflix: (Sweden),Netflix: (Switzerland),Netflix: (São Tomé & Príncipe),Netflix: (United Arab Emirates),Netflix: (United Kingdom),Netflix: (Western Sahara),Netflix: (Åland Islands)
2024-05-01,3,10,6,43,22,14,0,0,20,25,3,25,19,16,6,18,11,6,17,1,17,19,11,24,14,16,10,35,0,19,0,19,5,6,7,7,7,18,22,25,22,7,23,0,0,22,9,11,5,26,19,14,14,26,19,12,14,13,23,19,22,18,4,17,18,0,7,11,8,0,17,22,10,18,23,25,19,10,6,14,11,22,14,22,25,30,19,16,15,6,10,23,12,0,17,12,17,18,11,7,0,3,21,15,9,14,20,3,19,5,1,16,0,10,2,8,5,11,12,8,3,14,7,19,11,18,12,15,21,5,19,39,25,7,22,20,29,4,0,7,9,0,11,12,6,28,0,11,15,38,20,15,4,11,0,0,11,16,14,9,21,18,5,16,13,21,21,17,0,16,17,16,13,19,12,28,16,6,13,10,27,10,17,28,9,10,14,9,0,4,8,20,8,24,10,20,24,29,0,2,17,0,14,15,16,14,17,11,10
2024-06-01,3,10,7,47,19,14,0,0,21,24,3,24,19,12,6,20,12,5,17,1,17,21,12,21,12,15,9,39,0,18,0,20,5,8,9,8,7,18,25,27,20,6,22,0,0,25,7,15,6,27,20,14,16,24,18,14,14,14,20,33,24,17,4,21,14,0,8,15,7,0,15,22,10,18,28,23,19,9,5,12,11,21,14,17,18,24,19,17,16,7,12,19,10,0,17,13,17,17,10,8,0,3,20,15,8,14,20,3,16,6,1,15,0,11,1,8,6,11,16,8,3,13,8,15,12,17,11,15,19,5,17,26,26,7,24,20,47,4,0,7,9,0,12,14,5,33,0,10,14,30,20,15,6,12,0,0,11,30,14,8,18,24,5,16,14,18,20,20,0,15,17,18,13,17,11,25,16,7,12,8,30,12,16,26,11,10,14,10,0,4,8,17,7,21,11,18,22,28,0,2,12,0,14,15,19,14,16,11,10
2024-07-01,3,12,8,53,18,18,0,0,23,23,3,20,17,13,7,17,12,6,16,1,18,21,12,19,13,17,10,38,0,19,0,19,5,8,11,7,9,17,28,25,22,0,20,0,0,21,10,15,7,23,18,15,16,22,19,14,15,14,24,24,22,16,4,18,19,0,8,16,7,0,18,19,11,17,25,25,24,11,5,13,11,22,13,16,22,25,18,15,14,7,14,20,11,0,15,12,18,17,10,8,0,3,18,12,8,13,22,3,14,6,1,15,35,11,1,10,7,11,15,9,3,16,8,17,12,18,12,16,19,7,17,29,28,10,21,22,49,4,0,9,10,0,12,15,5,31,0,9,14,27,18,15,5,13,0,0,10,17,13,9,18,26,5,14,14,17,20,17,0,16,16,17,13,17,14,28,14,7,15,10,24,12,14,26,11,10,15,11,0,4,10,17,7,23,9,23,24,30,0,2,13,0,14,14,27,15,16,14,12
2024-08-01,3,12,8,34,18,17,0,0,22,21,3,21,15,12,6,15,11,6,18,1,17,17,12,22,13,13,10,34,0,15,0,17,5,8,8,7,8,17,26,27,17,0,19,0,0,20,10,14,6,0,18,16,14,19,19,14,15,14,24,21,21,19,4,17,14,0,8,13,6,0,17,21,10,17,23,22,22,8,5,12,10,21,14,24,22,27,16,15,15,9,8,19,12,0,16,12,18,16,10,7,0,3,17,16,9,14,19,4,17,6,1,15,0,11,1,9,6,13,11,8,3,12,8,16,10,19,10,14,18,6,20,32,25,9,21,19,22,4,0,8,11,0,13,13,5,24,0,10,14,27,16,14,6,11,0,0,11,22,14,9,17,28,4,13,13,15,20,15,0,15,17,17,13,19,12,27,12,6,14,9,25,12,14,27,12,11,12,11,0,3,6,18,7,25,9,19,20,31,0,2,14,0,13,15,17,14,16,13,13
2024-09-01,3,13,8,33,23,16,0,0,18,23,3,21,18,16,5,17,10,5,16,1,19,19,12,24,14,12,11,36,0,16,0,19,5,8,8,7,8,19,27,36,22,0,21,0,0,21,10,15,6,34,18,15,14,21,19,15,14,15,22,17,21,18,4,17,13,0,9,14,6,86,19,22,11,19,27,27,20,6,5,13,10,24,16,20,20,24,17,16,20,7,10,15,14,0,17,12,17,18,10,7,0,3,21,16,8,15,18,4,21,6,1,14,37,10,1,9,7,14,11,7,3,10,8,18,11,16,9,17,20,7,23,0,25,9,22,19,30,3,0,7,12,0,14,13,5,25,0,11,16,29,19,16,7,12,0,0,11,16,16,8,17,32,4,16,14,15,19,15,0,16,18,18,11,20,12,25,16,6,15,12,26,10,14,26,12,12,15,9,0,4,7,20,7,23,11,17,21,38,0,2,14,0,14,15,18,13,19,11,12
2024-10-01,3,11,6,28,23,13,0,0,20,21,3,21,18,15,4,18,10,5,15,1,19,19,11,20,11,12,10,32,0,18,0,18,5,7,8,7,7,18,22,28,18,4,19,0,0,21,12,12,5,0,18,15,13,21,18,14,13,16,19,23,20,17,4,17,15,0,8,11,6,0,15,18,11,19,22,23,16,6,6,16,9,25,14,18,16,25,17,17,20,6,10,16,10,0,17,12,18,17,9,7,0,2,20,16,10,15,16,4,20,6,1,14,0,9,1,8,7,16,12,6,3,15,9,18,11,17,9,15,18,5,22,0,26,7,21,20,18,4,0,7,11,0,13,13,4,24,0,11,17,25,18,14,5,11,0,0,12,16,16,7,16,23,4,13,14,13,19,16,0,16,18,16,12,19,11,26,20,5,13,11,16,8,18,22,12,11,12,9,0,4,7,19,7,25,11,20,19,0,0,2,13,0,15,15,15,12,17,8,18
2024-11-01,3,12,6,39,24,13,0,0,21,22,4,20,18,15,6,18,10,5,17,1,22,20,9,22,14,13,13,33,0,19,0,20,7,6,10,9,7,22,20,26,26,0,21,0,0,22,11,14,5,0,22,18,13,18,19,16,11,16,17,22,22,17,4,19,10,0,12,13,6,0,25,24,13,18,19,27,18,7,6,16,9,30,16,28,19,23,20,18,18,6,6,17,11,0,16,13,20,18,10,9,0,3,20,17,9,16,18,3,19,6,1,16,0,9,2,9,11,15,12,6,3,15,11,18,12,18,10,17,21,5,22,27,27,6,23,20,21,5,0,7,13,0,14,14,5,30,0,11,17,26,18,15,4,10,0,0,14,19,17,7,17,33,5,15,17,14,22,17,0,20,20,19,12,22,11,27,17,6,12,13,27,7,24,30,14,13,20,11,0,4,8,20,8,23,10,15,23,32,0,2,15,0,18,16,15,13,17,13,16
2024-12-01,3,13,8,36,24,15,0,0,24,25,3,22,20,17,5,22,11,6,20,1,21,22,10,27,18,18,13,45,0,19,0,22,7,7,9,9,7,21,21,29,23,0,22,0,0,24,8,13,5,0,20,18,14,22,20,17,13,17,20,25,21,20,5,21,18,0,11,15,5,0,23,27,14,19,29,27,18,9,7,17,11,30,17,20,25,25,18,21,22,6,7,20,11,0,20,14,24,19,11,11,0,3,23,19,9,16,20,3,22,7,1,17,0,10,1,8,10,14,14,8,3,12,10,20,13,21,10,19,21,5,24,0,22,7,24,24,30,6,0,9,12,0,14,14,5,31,0,12,18,24,21,18,5,13,0,0,14,27,19,7,18,35,5,17,18,18,27,19,0,22,19,21,13,26,12,27,18,6,13,13,27,9,22,27,16,15,26,10,0,5,7,21,9,23,9,20,26,0,0,2,14,0,17,18,19,14,20,15,19
2025-01-01,4,11,7,45,23,13,0,0,20,27,4,25,20,15,7,21,12,6,20,1,21,22,12,20,21,24,16,39,0,20,0,23,7,7,10,9,6,21,24,25,23,0,25,0,0,28,9,13,5,36,21,21,14,21,19,17,13,15,18,26,21,20,5,18,11,0,11,15,6,0,20,25,13,20,24,26,19,9,8,15,11,27,17,20,20,25,17,18,19,7,6,19,11,0,19,13,22,18,11,11,0,3,22,18,9,17,20,4,23,7,1,15,0,11,2,9,10,17,13,7,3,17,10,18,13,19,13,20,20,5,22,26,22,8,23,23,41,6,0,11,16,0,15,17,6,26,0,13,17,26,21,18,6,12,0,0,17,20,17,8,18,29,5,18,18,18,30,20,0,21,21,19,13,27,13,26,21,6,14,17,26,11,19,23,17,13,14,12,0,5,10,20,9,21,10,14,24,0,67,2,17,0,18,18,18,14,19,12,23
2025-02-01,3,10,5,34,23,13,0,0,17,25,3,19,19,16,6,21,10,5,18,1,19,16,10,15,18,14,12,32,0,18,0,20,6,6,10,9,7,20,19,23,22,0,23,0,0,20,11,14,4,0,15,17,11,22,19,16,12,15,22,18,20,17,4,16,11,0,10,10,6,0,19,19,12,19,22,21,16,7,7,14,10,22,15,16,20,24,21,16,19,5,8,17,10,0,14,14,22,18,9,10,0,2,21,19,9,14,18,4,19,6,1,14,0,10,1,9,7,13,11,7,3,12,9,19,14,16,10,18,19,4,21,30,22,7,24,21,27,4,0,7,14,0,12,12,5,24,0,10,17,29,19,13,5,9,0,0,15,22,15,7,15,0,5,16,14,15,25,18,0,20,18,17,11,23,10,25,17,5,11,14,22,8,15,20,14,16,14,10,0,5,8,19,8,19,6,22,23,30,0,1,14,0,15,16,29,12,18,12,21
2025-03-01,3,12,4,35,24,12,0,0,22,26,3,21,20,15,6,20,9,4,22,1,19,18,10,19,17,14,11,28,0,17,0,20,5,5,7,8,7,19,23,25,21,0,22,0,0,23,8,12,5,0,18,17,11,22,18,14,11,14,16,22,20,21,3,17,12,0,9,11,5,0,20,18,11,19,23,19,18,9,6,13,11,30,16,16,21,25,17,15,21,6,10,18,11,0,15,14,19,17,10,9,0,2,23,20,8,16,22,3,25,5,1,14,0,8,1,9,7,11,13,5,2,12,8,17,13,17,11,16,21,5,25,23,22,7,21,21,19,4,0,7,12,0,10,11,5,25,0,9,16,24,20,13,6,10,0,0,15,17,14,6,13,31,4,15,12,15,21,16,0,17,20,20,11,21,11,27,14,4,12,12,25,10,16,34,12,12,16,8,0,5,9,21,8,25,6,23,24,25,100,1,16,0,14,16,30,12,19,10,18
2025-04-01,2,11,5,25,24,12,0,0,19,24,3,17,18,13,4,20,10,4,20,1,17,18,10,22,14,13,10,31,0,17,0,21,5,6,10,8,7,17,23,24,23,5,19,0,0,20,10,12,5,17,18,15,12,20,18,13,12,13,18,23,20,16,4,16,13,0,8,12,5,0,25,17,10,19,24,24,17,8,6,13,11,19,15,18,21,24,18,15,21,5,7,17,11,0,16,13,18,17,9,10,0,2,18,15,8,14,20,3,17,5,1,14,0,9,1,9,6,11,11,6,2,12,8,17,13,17,10,17,17,4,19,0,25,6,22,20,0,4,0,7,10,0,10,11,5,25,0,9,14,25,21,13,5,10,0,0,12,12,13,6,14,34,4,14,13,16,18,18,0,14,17,17,11,19,12,24,12,5,12,11,21,7,16,28,11,11,12,9,0,5,8,17,9,22,7,19,22,57,0,1,14,0,13,15,0,12,17,10,23
2025-05-01,3,10,4,35,20,11,0,0,20,24,3,16,17,14,5,21,10,4,18,1,16,16,11,24,13,11,9,27,0,15,0,21,5,6,7,8,7,17,20,24,19,0,20,0,0,19,10,12,4,24,16,13,11,20,16,12,11,14,17,22,18,14,4,15,20,0,7,13,4,0,13,21,10,17,22,21,17,6,5,13,9,19,14,20,20,23,17,12,19,6,7,16,10,0,14,13,17,14,10,9,0,2,19,15,8,12,22,3,15,5,1,13,29,9,1,8,6,10,10,7,2,11,7,16,12,15,11,16,18,4,17,0,25,5,23,17,0,3,0,5,10,0,10,12,5,25,0,8,13,22,19,12,5,10,0,0,11,17,13,7,14,41,4,15,10,13,18,18,0,14,14,17,10,17,11,24,13,5,12,9,24,8,16,27,11,10,12,8,0,5,7,16,8,24,5,19,24,57,79,1,12,0,13,13,16,11,16,6,13
2025-06-01,3,10,5,41,18,12,0,0,24,23,3,22,19,12,6,19,11,5,17,1,15,17,13,18,16,14,9,31,0,16,0,21,5,8,11,8,10,17,19,17,17,4,21,0,0,22,14,16,7,23,18,14,11,20,16,12,16,13,20,27,20,15,4,16,15,0,9,12,6,0,15,19,10,16,25,24,16,10,6,12,12,21,13,18,22,21,17,17,17,10,12,17,12,0,16,12,17,17,10,9,0,3,19,14,9,13,19,3,16,6,1,15,0,11,2,12,8,11,15,7,3,10,9,15,13,20,12,17,17,7,18,25,24,8,23,21,26,4,0,8,9,0,11,14,5,28,0,9,14,26,19,14,6,13,0,0,11,24,12,8,16,22,5,15,13,14,19,19,0,14,15,18,12,17,12,23,13,7,14,9,24,11,15,25,9,10,14,9,0,4,10,17,8,24,5,21,26,29,0,2,13,0,13,13,24,14,15,10,12
2025-07-01,3,12,6,37,16,14,0,0,18,23,4,20,17,13,6,18,11,5,17,1,17,17,12,18,16,14,11,25,0,16,0,20,6,7,10,7,9,17,24,21,21,0,21,0,0,18,12,15,5,16,16,15,12,24,17,13,16,14,17,20,19,15,4,16,14,0,8,11,6,0,16,18,10,16,20,23,16,9,5,13,11,21,13,12,17,20,15,13,20,9,10,17,12,0,15,12,17,16,9,8,0,3,18,14,8,13,19,3,19,6,1,12,35,10,1,9,6,11,14,7,2,13,8,15,14,20,10,17,19,7,17,0,21,7,22,21,16,4,0,9,11,0,13,13,4,23,0,8,14,25,17,15,7,11,0,0,13,23,13,8,15,40,4,14,13,15,20,17,0,15,15,20,12,17,12,26,15,7,14,11,22,10,14,19,12,11,11,10,0,4,8,18,7,21,6,23,22,0,0,2,14,0,13,15,20,13,16,14,13
2025-08-01,3,12,5,34,19,13,0,0,18,21,3,22,15,13,5,18,11,4,18,1,17,17,10,22,13,11,10,25,0,14,0,18,5,7,7,6,8,17,24,25,21,4,19,0,0,18,6,14,5,27,14,15,11,20,17,13,14,13,16,20,16,15,4,15,13,0,8,11,5,0,15,17,10,17,21,19,17,8,5,13,11,17,15,15,19,22,18,12,17,7,8,15,11,0,13,13,17,15,9,7,0,3,18,17,8,14,18,3,19,5,1,13,28,10,1,8,6,11,11,6,3,12,8,16,13,18,8,17,17,6,17,0,22,5,20,19,0,4,0,7,10,0,12,12,4,22,0,7,14,23,16,13,7,10,0,0,11,19,12,7,13,0,5,12,12,13,19,14,0,15,16,17,11,17,11,24,13,6,14,10,20,10,14,19,11,11,8,8,0,4,6,19,8,20,6,19,19,0,0,2,13,0,12,14,0,12,17,11,11
2025-09-01,2,12,5,26,20,12,0,0,16,20,3,22,15,12,5,19,9,3,17,1,15,15,9,20,12,11,9,24,0,15,0,17,5,7,8,6,7,17,20,26,17,4,19,0,0,17,12,13,4,21,15,13,10,20,15,12,13,12,12,17,15,14,4,14,15,0,7,10,6,0,12,18,9,15,19,20,16,7,5,12,10,17,14,11,17,24,17,13,16,7,5,14,10,0,13,11,16,15,8,7,0,5,18,15,8,13,17,3,20,6,1,12,0,9,2,7,6,11,11,6,3,9,7,15,10,15,7,16,18,5,17,22,22,6,18,19,21,4,0,6,10,0,11,11,4,20,0,10,13,22,17,14,6,9,0,0,11,19,14,7,12,21,5,14,11,13,17,14,0,13,15,17,10,15,9,21,15,5,14,9,20,8,13,22,10,9,10,8,0,4,6,18,7,24,4,22,16,28,0,1,13,0,13,13,20,11,16,9,8
2025-10-01,3,11,5,22,21,9,0,0,15,19,3,19,16,15,4,16,10,3,16,1,18,16,8,22,12,10,11,21,0,15,0,16,5,5,7,6,7,17,19,23,17,0,17,0,0,17,14,10,4,25,15,16,10,19,15,13,12,15,18,16,15,13,3,14,14,0,8,12,3,0,18,17,11,19,23,20,13,6,5,14,9,22,14,16,17,23,15,14,22,5,5,13,7,0,13,11,18,18,9,8,0,3,20,21,9,15,18,3,23,5,1,12,22,8,1,7,7,11,9,5,2,11,8,17,11,16,7,16,16,5,21,0,21,6,18,17,22,4,0,10,12,0,10,10,4,19,0,10,15,22,17,12,6,9,0,0,12,20,14,5,12,0,4,13,12,12,17,14,0,16,17,17,10,17,9,22,14,5,12,10,20,8,14,22,12,11,11,7,0,4,7,19,8,22,5,17,17,0,0,1,12,0,15,16,20,11,19,6,16
2025-11-01,4,12,5,29,19,11,0,0,13,19,4,19,15,14,8,15,8,4,14,1,18,15,9,23,11,11,12,21,0,15,0,19,6,5,5,7,7,17,18,20,17,5,17,0,0,18,9,10,4,18,14,16,10,18,15,15,11,16,15,16,14,15,5,14,10,0,9,11,3,0,16,17,11,17,22,20,14,5,6,15,9,18,15,20,15,20,18,13,18,6,5,13,7,0,15,10,18,17,9,8,0,4,17,17,9,15,15,4,17,6,2,12,20,8,2,7,8,12,9,6,3,16,9,17,10,13,7,16,16,5,20,20,19,6,19,18,15,5,0,24,13,0,11,11,4,21,0,8,15,24,14,13,6,9,0,0,13,22,14,6,12,20,5,13,11,12,17,14,0,18,18,17,9,17,9,20,13,6,10,13,17,7,15,19,13,11,10,8,0,7,7,19,9,16,5,14,17,0,0,2,12,0,13,16,0,11,16,8,9
2025-12-01,3,15,6,14,26,12,0,0,17,21,5,22,18,18,7,17,11,5,20,1,20,19,8,31,15,15,13,26,0,18,0,22,7,5,5,7,6,21,21,25,23,0,20,0,0,21,13,9,4,0,17,18,10,24,19,18,10,17,15,21,19,16,5,17,11,0,11,13,4,0,23,21,14,20,24,23,13,8,7,17,11,26,19,21,25,21,17,16,21,6,7,17,8,0,16,11,23,19,11,10,0,4,23,19,11,17,18,5,21,7,2,13,35,10,2,7,10,15,11,8,3,18,10,20,11,14,9,18,20,5,21,0,21,9,21,22,0,7,0,11,13,0,12,11,6,26,0,10,18,23,18,17,6,10,0,0,16,22,17,8,17,38,5,14,17,15,21,15,0,20,21,19,12,23,9,21,18,6,11,15,23,7,18,25,16,13,23,7,0,10,7,23,11,18,7,23,24,0,0,2,14,0,16,18,13,14,21,7,10
2026-01-01,3,14,6,23,24,10,0,0,18,22,5,23,19,15,6,18,11,4,19,1,20,16,8,28,14,15,14,21,0,17,0,17,6,5,6,6,6,20,19,23,21,3,20,0,0,21,5,8,4,21,16,18,10,20,18,16,9,16,13,18,18,16,4,15,16,0,9,12,4,0,21,20,14,19,18,19,13,6,7,16,8,25,18,14,18,19,19,15,21,5,5,16,8,0,16,11,22,18,11,10,0,3,24,22,10,18,18,5,22,6,2,11,26,10,2,7,10,16,12,6,3,15,10,19,11,12,8,15,16,4,21,40,20,7,21,21,19,7,0,11,16,0,11,11,4,22,0,9,18,21,19,14,5,9,0,0,18,16,15,8,13,25,5,14,15,15,20,15,0,19,20,19,11,22,8,21,19,6,10,16,23,8,16,23,16,13,15,8,0,8,6,21,8,18,8,23,18,38,0,2,14,0,17,16,0,14,20,8,17
2026-02-01,3,13,6,22,21,10,0,0,15,21,5,22,14,13,6,17,8,6,15,1,17,16,6,21,13,10,13,17,0,15,0,16,7,5,6,7,6,17,18,23,21,0,18,0,0,17,14,8,4,26,14,15,11,20,17,13,10,13,13,20,15,16,4,12,19,0,9,8,4,0,18,17,10,17,22,20,13,6,6,13,9,19,14,14,16,20,13,10,17,5,6,15,7,0,12,13,18,15,9,9,0,3,17,18,8,14,15,5,17,6,2,9,2,8,2,8,8,11,11,4,3,12,9,17,11,12,8,15,15,4,18,0,20,8,18,17,2,6,0,8,14,0,11,9,4,17,0,10,15,19,14,11,5,8,0,0,13,17,14,6,10,20,5,13,11,12,17,14,0,17,17,17,9,17,8,18,12,4,11,14,18,7,15,18,12,11,10,7,0,9,6,19,7,18,8,20,16,36,0,2,10,0,12,15,0,11,16,10,1
2026-03-01,2,9,4,23,18,10,0,0,14,20,3,18,14,12,4,16,7,4,14,1,15,14,6,17,10,10,9,16,0,14,0,16,5,4,6,6,5,16,16,20,16,3,17,0,0,15,8,8,4,19,14,13,9,16,14,11,10,12,12,15,14,14,2,12,11,0,6,8,3,22,16,16,9,15,20,18,16,5,4,12,9,22,13,17,17,20,14,11,14,5,5,13,6,0,12,10,16,13,8,7,2,2,17,14,9,13,14,13,14,3,2,10,13,7,1,6,6,10,10,5,2,9,7,13,9,11,8,13,15,3,15,11,18,6,16,17,14,4,0,6,10,0,8,9,3,15,0,8,12,18,13,10,4,8,0,0,10,15,12,4,8,16,3,12,8,12,16,13,0,11,14,15,10,15,7,22,13,3,10,10,15,6,13,20,11,9,7,6,0,5,5,17,7,18,5,20,16,25,12,1,12,17,11,12,14,10,15,6,10
